"s__acnes" "s__aeria" "s__agalactiae" "s__alactolyticus" "s__aminovorans" "s__amylovorum" "s__anaerobius" "s__anginosus" "s__aquatilis" "s__aureus" "s__aurimucosum" "s__biforme" "s__boronitolerans" "s__bromii" "s__caccae" "s__callidus" "s__cecorum" "s__cinerea" "s__copri" "s__coprophilus" "s__delbrueckii" "s__dentocariosa" "s__depolymerans" "s__diminuta" "s__diospyrosa" "s__dispar" "s__distasonis" "s__dolichum" "s__durum" "s__eggerthii" "s__endodontalis" "s__epidermidis" "s__equi" "s__faecis" "s__farmeri" "s__fascians" "s__fragilis" "s__gallinarum" "s__garvieae" "s__genomosp." "s__globerulus" "s__gnavus" "s__granulosum" "s__haemolyticus" "s__helveticus" "s__iners" "s__infantis" "s__influenzae" "s__intermedia" "s__johnsonii" "s__komagatae" "s__kroppenstedtii" "s__kuhniae" "s__lividum" "s__longum" "s__luteciae" "s__luteus" "s__marcescens" "s__melaninogenica" "s__minor" "s__mirabilis" "s__moniliformis" "s__moorei" "s__mucilaginosa" "s__muciniphila" "s__multacida" "s__multivorum" "s__multocida" "s__nanceiensis" "s__nigrescens" "s__noxia" "s__ochracea" "s__ovatus" "s__pallens" "s__paradoxus" "s__parahaemolyticus" "s__parainfluenzae" "s__parvula" "s__plebeius" "s__pneumotropica" "s__prausnitzii" "s__producta" "s__pylori" "s__rhizosphaerae" "s__rimae" "s__rosea" "s__salivarius" "s__segnis" "s__sobrinus" "s__socranskii" "s__stercorea" "s__subflava" "s__tannerae" "s__uniformis" "s__venetianus" "s__viridiflava" "s__zeae"
"X700015462.V35.241665" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78135971352466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.64385618977472 0 0 0 0 1 0 0 0 0 1 1.58496250072116 0 1 0 0 0 0 5.16992500144231 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"X700016318.V35.241673" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 7.06608919045777 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.8703647195834 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 3.58496250072116 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 1 0 2.58496250072116 0 0 0 0 0
"X700014928.V35.241820" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6.56985560833095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.14974711950468 0 0 0 1 4.08746284125034 0 0 0 0 4.08746284125034 0 0 0 0 0 0 1 8.35314682549808 5.58496250072116 0 0 0 0 0 0 0 0 0 2.32192809488736 0 1 0 7.6724253419715 0 0 0 0 0
"X700015264.V35.241748" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 1 0 0 5.8073549220576 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 7.83289001416474 6.02236781302845 0 0 0 0 0 0 0 0 0 0 0 0 0 9.54882190845875 0 0 0 0 0
"X700015087.V35.241773" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.68650052718322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.85798099512757 0 0 0 0 2.8073549220576 0 0 0 0 1 0 0 0 0 0 0 1 7.90689059560852 5.12928301694497 0 0 0 0 0 0 0 0 0 0 0 0 0 8.03342300153745 0 0 0 0 0
"X700015998.V35.241834" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.65105169117893 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.36194377373524 0 0 0 0 3.4594316186373 0 0 0 0 3.16992500144231 1 0 0 0 0 0 0 9.39016895620018 7.35755200461808 0 0 0 0 0 0 0 0 0 0 0 0 0 4.08746284125034 0 0 0 0 0
"X700033165.V35.241783" 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 5.16992500144231 0 0 0 0 0 0 9.3037807481771 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 8.61838550225861 0 0 0 0 5.55458885167764 0 0 0 0 7.18982455888002 0 0 1.58496250072116 0 2.32192809488736 0 0 8.6582114827518 6.8703647195834 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 6.39231742277876 4.08746284125034 0 0 0 0
"X700016062.V35.241709" 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.25738784269265 0 0 0 0 0 0 10.609178738142 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 9.55074678538324 0 0 0 0 9.95419631038687 0 0 0 0 3.4594316186373 2.8073549220576 2.32192809488736 2.58496250072116 0 0 0 0 7.65821148275179 8.74146698640115 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 1 2.58496250072116 0 0 0 0
"X700033760.V35.241764" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 1.58496250072116 0 0 1 0 0 0 9.20212382383046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.52356195605701 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 8.37937836707126 0 0 0 0 6.53915881110803 0 0 0 0 7.4178525148859 0 0 0 0 1.58496250072116 0 0 8.64745842645492 8.04439411935845 0 0 0 0 0 0 0 0 0 0 0 0 0 8.44294349584873 0 0 0 0 0
"X700014528.V35.241762" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 1 0 0 0 8.53138146051631 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 8.5352753766208 0 0 0 0 5.28540221886225 0 0 1 0 0 0 0 10.6995724532873 7.52356195605701 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 9.82495874052852 1 0 0 0 0
"X700015198.V35.241719" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 1.58496250072116 0 0 0 0 0 0 7.33091687811462 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5.97727992349992 0 0 0 0 6.7279204545632 0 0 0 0 6.16992500144231 1 0 1 0 0 0 3 9.73809225962049 5.75488750216347 0 0 0 0 0 0 0 0 0 1 0 0 0 8.16490692667569 0 0 0 0 0
"X700015132.V35.241755" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.32192809488736 0 0 0 0 0 0 9.15734693536284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9.68650052718322 0 0 0 1 5.55458885167764 0 0 0 0 3.4594316186373 0 0 0 0 2.8073549220576 0 0 6.61470984411521 5.7279204545632 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 2.58496250072116 0 0 0 0
"X700014732.V35.241810" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 9.10328780841202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 7.99435343685886 0 0 0 0 9.19967234483636 0 0 0 0 4.52356195605701 0 0 0 0 0 0 0 6.93073733756289 5.04439411935845 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0
"SRS018202.SRX019639" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 6.64385618977472 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6.59991284218713 0 0 0 0 7.08746284125034 0 0 0 0 6.68650052718322 0 0 0 0 0 0 0 7.51569983828404 6.71424551766612 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 3.58496250072116 2 0 0 0 0
"SRS050362.SRX020560" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3.58496250072116 3.32192809488736 0 0 0 0 0 0 8.24792751344359 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6.89481776330794 0 0 0 0 3.4594316186373 0 0 0 0 6.08746284125034 1 0 0 1 1 0 0 8.93073733756289 7.57742882803575 0 0 0 0 0 0 0 0 0 0 0 0 0 9.66888498426625 0 0 0 0 0
"SRS015297.SRX020558" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.58496250072116 0 0 1 0 0 0 10.8249587405285 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 9.98868468677217 1 0 0 0 7.25738784269265 0 0 0 0 0 0 3.58496250072116 0 0 0 0 0 4.90689059560852 5.83289001416474 0 0 0 0 0 0 0 1 0 0 0 0 0 7.4178525148859 0 1 0 0 0
"SRS015231.SRX020535" 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 5.39231742277876 0 0 0 0 0 0 9.23840473932508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 9.34207466799914 0 0 0 1.58496250072116 5.7279204545632 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 5.64385618977472 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"SRS015708.SRX020573" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4.75488750216347 0 0 0 0 0 0 8.74146698640115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8.45121111183233 0 0 0 0 3.58496250072116 0 0 0 0 4.58496250072116 0 1 0 0 2.8073549220576 0 0 7.32192809488736 4.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 3.8073549220576 0 0 0 0
"SRS016060.SRX020573" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.35755200461808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.7279204545632 0 0 0 0 5.78135971352466 0 0 0 0 8.5352753766208 1.58496250072116 0 0 0 0 0 0 10.2455527062557 9.0389189892923 0 0 0 0 0 0 0 0 0 0 0 0 0 8.95419631038687 0 0 0 0 0
"SRS019111.SRX020545" 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 7.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6.70043971814109 0 0 0 2 5.97727992349992 0 0 0 0 5.20945336562895 0 1 1 0 0 0 0 8.65463602852797 6.93073733756289 0 0 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576 1.58496250072116 0 0 0 0
"SRS011456.SRX020666" 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 0 0 0 0 0 7.7279204545632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.18982455888002 0 0 0 0 4.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 5.8073549220576 5.55458885167764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SRS011506.SRX020668" 0 1.58496250072116 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 4.16992500144231 0 0 0 0 0 0 7.74146698640115 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 6.94251450533924 0 0 0 0 6.8073549220576 0 0 0 0 7.04439411935845 2.58496250072116 0 2.58496250072116 0 0 0 1 9.68474862042163 6.4594316186373 0 0 0 0 0 0 0 0 0 1 0 1.58496250072116 0 6.06608919045777 0 0 0 0 0
"SRS014807.SRX020555" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 2.8073549220576 0 0 0 0 0 0 9.70217268536555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8073549220576 0 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 9.55074678538324 0 0 0 0 5.64385618977472 0 0 0 0 3.4594316186373 0 0 0 1 1.58496250072116 0 0 5.7279204545632 5.7279204545632 0 0 0 0 0 0 0 0 0 0 0 0 0 6.58496250072116 0 0 0 0 0
"SRS014593.SRX020555" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1.58496250072116 0 0 0 7.88264304936184 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.7279204545632 0 0 0 0 5.16992500144231 0 0 0 0 3.70043971814109 0 1.58496250072116 0 0 0 0 0 8.53138146051631 7.17990909001493 0 0 0 0 0 0 0 0 0 0 0 0 0 7.99435343685886 0 0 0 0 0
"SRS042643.SRX020531" 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 7.4757334309664 0 0 1 0 0 0 10.9886846867722 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5.61470984411521 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 11.3174126137649 0 0 0 0 4.8073549220576 0 0 0 0 6.88264304936184 1 3.32192809488736 0 0 3.8073549220576 0 0 7.22881869049588 7.78790255939143 0 0 0 0 0 0 1 0 0 0 0 0 0 2.8073549220576 2.8073549220576 1 0 0 0
"SRS054440.SRX020533" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 8.21916852046216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 6.2667865406949 0 0 0 0 6.4594316186373 0 0 0 0 4.32192809488736 0 1 0 0 0 0 1 9.32418054661874 5.58496250072116 0 0 0 0 0 0 0 0 0 1 0 0 0 10.1111356702347 1 0 0 0 0
"SRS054065.SRX020533" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 9.2667865406949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 2.32192809488736 0 0 9.82495874052852 0 0 0 0 6 0 0 0 0 2 0 0 0 0 3 0 0 5.49185309632967 5.52356195605701 0 0 0 0 0 0 0 0 0 1 0 0 0 2.32192809488736 2.58496250072116 0 0 0 0
"SRS050936.SRX020533" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4.32192809488736 0 0 0 0 0 0 9.84392105128904 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 10.1861142395416 0 0 0 0 6.10852445677817 0 0 0 0 6.74146698640115 0 0 0 0 2.32192809488736 0 0 7.64385618977472 6.12928301694497 0 0 0 0 0 0 0 0 0 1 0 0 0 4.64385618977472 0 0 0 0 0
"SRS011161.SRX020666" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3.8073549220576 0 0 0 0 0 0 6.76818432477693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.58496250072116 0 0 0 0 3.70043971814109 0 0 0 0 3 0 0 1 0 1.58496250072116 0 0 6.6724253419715 4.39231742277876 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
"SRS063549.SRX020689" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.67595703294175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 4.4594316186373 0 0 8.47167521439204 0 0 0 0 6.71424551766612 0 0 0 0 0 0 0 0 0 0 0 1 8.2045711442492 6.53915881110803 0 0 0 0 0 0 0 0 0 0 0 0 0 4.85798099512757 0 0 0 0 0
"SRS043591.SRX020518" 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 7.22881869049588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 1.58496250072116 0 2 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 9.13185696060879 0 0 0 0 5.55458885167764 0 0 2.58496250072116 0 0 0 3.16992500144231 10.3955341354623 7.48381577726426 0 0 0 0 0 0 0 0 0 1 0 0 0 7.33091687811462 0 0 0 0 0
"SRS015762.SRX020573" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 4.58496250072116 0 0 0 0 0 0 8.37503943134693 0 0 0 0 5.52356195605701 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 1 0 0 9.01402047031493 0 0 0 0 4.24792751344359 0 0 0 0 7.19967234483636 0 1.58496250072116 0 0 3.4594316186373 0 1.58496250072116 9.75988818322183 8.72109918870719 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 9.07681559705083 5.78135971352466 0 0 0 0
"SRS022558.SRX022226" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0 0 0 0 4.4594316186373 0 0 0 0 0 0 0 7.79441586635011 7.06608919045777 0 0 0 0 0 0 0 0 0 0 0 0 0 8.62570884306447 0 0 0 0 0
"X700014972.V35.241686" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 7.62205181945638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.10328780841202 0 0 0 0 1.58496250072116 0 0 0 0 2.32192809488736 0 1 0 0 0 0 0 7.61470984411521 5.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"X700016153.V35.241760" 0 1.58496250072116 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.19967234483636 0 0 0 0 0 0 10.5821419816588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 10.0498485494506 0 0 0 0 6.78135971352466 0 0 0 0 0 0 1 0 0 0 0 2 8.25266543245025 6.71424551766612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"X700014577.V35.241766" 0 2.58496250072116 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 2 0 0 0 7.59991284218713 1 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2 0 0 0 0 0 0 0 0 1.58496250072116 0 0 6.24792751344359 0 0 0 0 9.3151495622563 0 0 0 0 5.16992500144231 1 0 0 0 1 0 3.58496250072116 10.2300204357056 6.02236781302845 0 0 0 0 0 0 0 0 0 0 0 0 0 7.25738784269265 0 0 0 0 0
"SRS024400.SRX019635" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.98868468677217 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4.95419631038687 0 0 0 0 5.83289001416474 0 0 0 0 5.16992500144231 0 0 0 0 0 0 0 9.05528243550119 7.03342300153745 0 0 0 0 0 0 0 0 0 1 0 0 0 2.32192809488736 0 0 0 0 0
"SRS017406.SRX019635" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2.32192809488736 0 0 0 0 0 0 7.69348695749933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.28540221886225 0 0 0 1 5.04439411935845 0 0 0 0 7.59991284218713 0 0 0 0 2.32192809488736 0 1 9.15987133677839 7.14974711950468 0 0 0 0 0 0 0 0 0 2 0 0 0 9.77313920671969 3.4594316186373 0 0 0 0
"SRS021982.SRX019636" 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 0 0 0 0 0 9.70390357344466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9.04439411935845 0 0 0 0 5.97727992349992 0 0 0 0 5.12928301694497 0 0 0 0 0 0 0 8.3264294871223 5.4262647547021 0 0 0 0 0 0 0 0 0 0 0 0 0 7.25738784269265 0 0 0 0 0
"SRS020002.SRX019636" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 8.6582114827518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 8.5352753766208 0 0 0 0 5.83289001416474 0 0 0 0 5.85798099512757 1 0 0 0 0 0 0 8.39660478118186 4.85798099512757 0 0 0 0 0 0 0 0 0 0 0 0 0 6.04439411935845 0 0 0 0 0
"SRS018088.SRX019636" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 7.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5.20945336562895 0 0 0 0 3.8073549220576 0 0 0 0 4.8073549220576 0 0 0 0 0 0 1 9.12670447284319 6.95419631038687 0 0 0 0 0 0 0 0 0 1 0 0 0 9.12153351734003 0 0 0 0 0
"SRS021982.SRX019635" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3.70043971814109 0 0 0 0 0 0 9.70735913208088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.58496250072116 0 0 9.01680828768655 0 0 0 0 5.97727992349992 0 0 0 0 4.85798099512757 0 0 0 0 0 0 0 8.56605403817109 5.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 7.52356195605701 0 0 0 0 0
"SRS017406.SRX019636" 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1.58496250072116 0 0 1 0 0 0 7.33091687811462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6.4093909361377 0 0 0 0 5.08746284125034 0 0 0 0 7.66533591718518 0 0 1.58496250072116 0 1.58496250072116 0 0 8.95710204156229 6.83289001416474 0 0 0 0 0 0 0 0 0 2 0 0 0 9.74986942739684 2.58496250072116 0 0 0 0
